Nome produto;Culturas registradas;Doenças, pragas e plantas daninhas controladas;Dose recomendada;Volume calda;Classe;Empresa;Pais
SENCOR® 480;Cana-de-açúcar (Saccharum officinarum);Caruru-gigante (Amaranthus retroflexus);3,0 - 4,0 L/ha;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Picão-preto (Bidens pilosa);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Picão-preto (Bidens pilosa);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Caruru-roxo (Amaranthus hybridus);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Caruru-roxo (Amaranthus hybridus);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Beldroega (Portulaca oleracea);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Beldroega (Portulaca oleracea);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Serralha (Sonchus oleraceus);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Serralha (Sonchus oleraceus);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Nabo ou nabiça (Raphanus raphanistrum);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Nabo ou nabiça (Raphanus raphanistrum);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Guanxuma (Sida rhombifolia);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Guanxuma (Sida rhombifolia);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Cipó-de-veado (Polygonum convolvulus);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Cipó-de-veado (Polygonum convolvulus);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Picão-branco (Galinsoga parviflora);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Picão-branco (Galinsoga parviflora);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Mentruz (Coronopus didymus);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Mentruz (Coronopus didymus);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Corda-de-viola (Ipomoea aristolochiaefolia);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Corda-de-viola (Ipomoea aristolochiaefolia);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Maria-mole (Senecio brasiliensis);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Maria-mole (Senecio brasiliensis);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Desmódio (Desmodium tortuosoum);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Desmódio (Desmodium tortuosoum);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Caruru-de-mancha (Amaranthus viridis);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Caruru-de-mancha (Amaranthus viridis);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Apaga-fogo (Alternanthera tenella);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Apaga-fogo (Alternanthera tenella);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Catirina (Hyptis lophanta);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Catirina (Hyptis lophanta);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Erva-quente (Spermacoce latifolia);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Erva-quente (Spermacoce latifolia);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Mentrasto (Ageratum conyzoides);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Mentrasto (Ageratum conyzoides);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Quebra-pedra (Phyllanthus tenellus);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Quebra-pedra (Phyllanthus tenellus);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Mostarda (Brassica rapa);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Mostarda (Brassica rapa);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Falsa-serralha (Emilia sonchifolia);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Falsa-serralha (Emilia sonchifolia);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Poaia-branca (Richardia brasiliensis);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Poaia-branca (Richardia brasiliensis);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Gorga (Spergula arvensis);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Gorga (Spergula arvensis);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Joá-de-capote (Nicandra physaloides);0,75 - 1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Mandioca (Manihot esculenta);Joá-de-capote (Nicandra physaloides);0,75 - 1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Picão-preto (Bidens pilosa);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Picão-preto (Bidens pilosa);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Caruru-roxo (Amaranthus hybridus);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Caruru-roxo (Amaranthus hybridus);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Beldroega (Portulaca oleracea);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Beldroega (Portulaca oleracea);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Serralha (Sonchus oleraceus);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Serralha (Sonchus oleraceus);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Nabo ou nabiça (Raphanus raphanistrum);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Nabo ou nabiça (Raphanus raphanistrum);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Guanxuma (Sida rhombifolia);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Guanxuma (Sida rhombifolia);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Cipó-de-veado (Polygonum convolvulus);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Cipó-de-veado (Polygonum convolvulus);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Picão-branco (Galinsoga parviflora);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Picão-branco (Galinsoga parviflora);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Mentruz (Coronopus didymus);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Mentruz (Coronopus didymus);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Corda-de-viola (Ipomoea aristolochiaefolia);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Corda-de-viola (Ipomoea aristolochiaefolia);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Maria-mole (Senecio brasiliensis);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Maria-mole (Senecio brasiliensis);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Desmódio (Desmodium tortuosoum);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Desmódio (Desmodium tortuosoum);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Caruru-de-mancha (Amaranthus viridis);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Caruru-de-mancha (Amaranthus viridis);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Apaga-fogo (Alternanthera tenella);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Apaga-fogo (Alternanthera tenella);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Catirina (Hyptis lophanta);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Catirina (Hyptis lophanta);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Erva-quente (Spermacoce latifolia);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Erva-quente (Spermacoce latifolia);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Mentrasto (Ageratum conyzoides);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Mentrasto (Ageratum conyzoides);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Quebra-pedra (Phyllanthus tenellus);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Quebra-pedra (Phyllanthus tenellus);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Mostarda (Brassica rapa);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Mostarda (Brassica rapa);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Falsa-serralha (Emilia sonchifolia);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Falsa-serralha (Emilia sonchifolia);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Poaia-branca (Richardia brasiliensis);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Poaia-branca (Richardia brasiliensis);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Gorga (Spergula arvensis);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Gorga (Spergula arvensis);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Joá-de-capote (Nicandra physaloides);0,3 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Trigo (Triticum aestivum);Joá-de-capote (Nicandra physaloides);0,3 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Picão-preto (Bidens pilosa);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Picão-preto (Bidens pilosa);;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Caruru-roxo (Amaranthus hybridus);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Caruru-roxo (Amaranthus hybridus);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Beldroega (Portulaca oleracea);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Beldroega (Portulaca oleracea);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Serralha (Sonchus oleraceus);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Serralha (Sonchus oleraceus);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Nabo ou nabiça (Raphanus raphanistrum);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Nabo ou nabiça (Raphanus raphanistrum);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Guanxuma (Sida rhombifolia);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Guanxuma (Sida rhombifolia);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Cipó-de-veado (Polygonum convolvulus);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Cipó-de-veado (Polygonum convolvulus);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Picão-branco (Galinsoga parviflora);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Picão-branco (Galinsoga parviflora);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Mentruz (Coronopus didymus);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Mentruz (Coronopus didymus);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Corda-de-viola (Ipomoea aristolochiaefolia);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Corda-de-viola (Ipomoea aristolochiaefolia);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Maria-mole (Senecio brasiliensis);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Maria-mole (Senecio brasiliensis);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Desmódio (Desmodium tortuosoum);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Desmódio (Desmodium tortuosoum);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Caruru-de-mancha (Amaranthus viridis);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Caruru-de-mancha (Amaranthus viridis);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Apaga-fogo (Alternanthera tenella);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Apaga-fogo (Alternanthera tenella);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Catirina (Hyptis lophanta);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Catirina (Hyptis lophanta);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Erva-quente (Spermacoce latifolia);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Erva-quente (Spermacoce latifolia);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Mentrasto (Ageratum conyzoides);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Mentrasto (Ageratum conyzoides);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Quebra-pedra (Phyllanthus tenellus);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Quebra-pedra (Phyllanthus tenellus);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Mostarda (Brassica rapa);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Mostarda (Brassica rapa);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Falsa-serralha (Emilia sonchifolia);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Falsa-serralha (Emilia sonchifolia);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Poaia-branca (Richardia brasiliensis);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Poaia-branca (Richardia brasiliensis);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Gorga (Spergula arvensis);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Gorga (Spergula arvensis);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Joá-de-capote (Nicandra physaloides);1,0 L/ha ;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Tomate (Solanum lycopersicum);Joá-de-capote (Nicandra physaloides);1,0 L/ha ;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Soja (Glycine max);Algodão (Gossypium hirsutum);0,75 - 1,0 L/ha;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Soja (Glycine max);Algodão (Gossypium hirsutum);0,75 - 1,0 L/ha;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Soja (Glycine max);Picão-preto (Bidens pilosa);0,75 - 1,0 L/ha;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Soja (Glycine max);Picão-preto (Bidens pilosa);0,75 - 1,0 L/ha;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Soja (Glycine max);Caruru-roxo (Amaranthus hybridus);0,75 - 1,0 L/ha;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Soja (Glycine max);Caruru-roxo (Amaranthus hybridus);0,75 - 1,0 L/ha;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Soja (Glycine max);Beldroega (Portulaca oleracea);0,75 - 1,0 L/ha;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Soja (Glycine max);Beldroega (Portulaca oleracea);0,75 - 1,0 L/ha;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Soja (Glycine max);Serralha (Sonchus oleraceus);0,75 - 1,0 L/ha;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Soja (Glycine max);Serralha (Sonchus oleraceus);0,75 - 1,0 L/ha;Aérea: 20 - 40 L/ha ;Herbicida;Bayer;Brazil (BR)
SENCOR® 480;Soja (Glycine max);Nabo ou nabiça (Raphanus raphanistrum);0,75 - 1,0 L/ha;Terrestre: 100 - 200 L/ha ;Herbicida;Bayer;Brazil (BR)
